Local Date and Time,Participant Public ID,Participant Private ID,randomiser-wqo5,Trial Number,Response,Onset Time,Object Name,Object Number,Spreadsheet: Trial#,Spreadsheet: Audio
18/02/2026 14:03:10,sp40s977,15188260,Version2-70dB,57,audio started,1507.8400000000256,Audio Clip,2,69,_MONO__HSS_sato_analyzable_70dB.mp3
18/02/2026 14:03:12,sp40s977,15188260,Version2-70dB,57,o.png,2927.8400000000256,O,2,69,_MONO__HSS_sato_analyzable_70dB.mp3
18/02/2026 14:03:13,sp40s977,15188260,Version2-70dB,58,audio started,1506.2999999999884,Audio Clip,2,19,_MONO__ASI119_nino_alt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:03:14,sp40s977,15188260,Version2-70dB,58,o.png,2808.2999999999884,O,2,19,_MONO__ASI119_nino_alt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:03:16,sp40s977,15188260,Version2-70dB,59,audio started,1507.7999999999884,Audio Clip,2,96,_MONO__ASI_sata_unanalyzable_70dB.mp3
18/02/2026 14:03:18,sp40s977,15188260,Version2-70dB,59,a.png,3100.7999999999884,A,1,96,_MONO__ASI_sata_unanalyzable_70dB.mp3
18/02/2026 14:03:19,sp40s977,15188260,Version2-70dB,60,audio started,1506.679999999993,Audio Clip,2,56,_MONO__ASI146_gancho_nonalt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:03:20,sp40s977,15188260,Version2-70dB,60,o.png,2700.679999999993,O,2,56,_MONO__ASI146_gancho_nonalt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:03:22,sp40s977,15188260,Version2-70dB,61,audio started,1507.0200000000186,Audio Clip,2,44,_MONO__ASI142_sombrilla_nonalt_analyzable_v_raw_70dB.mp3
18/02/2026 14:03:23,sp40s977,15188260,Version2-70dB,61,a.png,2781.780000000028,A,1,44,_MONO__ASI142_sombrilla_nonalt_analyzable_v_raw_70dB.mp3
18/02/2026 14:03:24,sp40s977,15188260,Version2-70dB,62,audio started,1508.2000000000116,Audio Clip,2,13,_MONO__HSS138_puerta_alt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:03:26,sp40s977,15188260,Version2-70dB,62,a.png,2608.2000000000116,A,1,13,_MONO__HSS138_puerta_alt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:03:27,sp40s977,15188260,Version2-70dB,63,audio started,1508.179999999993,Audio Clip,2,41,_MONO__HSS143_cuchara_nonalt_analyzable_v_raw_70dB.mp3
18/02/2026 14:03:28,sp40s977,15188260,Version2-70dB,63,a.png,2541.179999999993,A,1,41,_MONO__HSS143_cuchara_nonalt_analyzable_v_raw_70dB.mp3
18/02/2026 14:03:30,sp40s977,15188260,Version2-70dB,64,audio started,1506.8400000000256,Audio Clip,2,52,_MONO__ASI128_anzuelo_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:03:31,sp40s977,15188260,Version2-70dB,64,o.png,2820.8400000000256,O,2,52,_MONO__ASI128_anzuelo_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:03:32,sp40s977,15188260,Version2-70dB,65,audio started,1506.960000000021,Audio Clip,2,54,_MONO__HSS145_vaso_nonalt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:03:33,sp40s977,15188260,Version2-70dB,65,o.png,2461.960000000021,O,2,54,_MONO__HSS145_vaso_nonalt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:03:35,sp40s977,15188260,Version2-70dB,66,audio started,1507.4000000000233,Audio Clip,2,92,_MONO__ASI_noga_unanalyzable2_70dB.mp3
18/02/2026 14:03:36,sp40s977,15188260,Version2-70dB,66,a.png,2887.4000000000233,A,1,92,_MONO__ASI_noga_unanalyzable2_70dB.mp3
18/02/2026 14:03:38,sp40s977,15188260,Version2-70dB,67,audio started,1508.539999999979,Audio Clip,2,11,_MONO__ASI146_cocinera_alt_analyzable_v_raw_70dB.mp3
18/02/2026 14:03:39,sp40s977,15188260,Version2-70dB,67,a.png,2713.539999999979,A,1,11,_MONO__ASI146_cocinera_alt_analyzable_v_raw_70dB.mp3
18/02/2026 14:03:40,sp40s977,15188260,Version2-70dB,68,audio started,1507.0200000000186,Audio Clip,2,57,_MONO__HSS113_cabra_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:03:42,sp40s977,15188260,Version2-70dB,68,a.png,2901.0200000000186,A,1,57,_MONO__HSS113_cabra_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:03:43,sp40s977,15188260,Version2-70dB,69,audio started,1507.7000000000116,Audio Clip,2,75,_MONO__ASI_blena_analyzable_70dB.mp3
18/02/2026 14:03:45,sp40s977,15188260,Version2-70dB,69,a.png,3019.7000000000116,A,1,75,_MONO__ASI_blena_analyzable_70dB.mp3
18/02/2026 14:03:46,sp40s977,15188260,Version2-70dB,70,audio started,1507.4199999999837,Audio Clip,2,42,_MONO__HSS113_tortuga_nonalt_analyzable_v_raw_70dB.mp3
18/02/2026 14:03:48,sp40s977,15188260,Version2-70dB,70,a.png,2714.4199999999837,A,1,42,_MONO__HSS113_tortuga_nonalt_analyzable_v_raw_70dB.mp3
18/02/2026 14:03:49,sp40s977,15188260,Version2-70dB,71,audio started,1507,Audio Clip,2,20,_MONO__ASI146_palo_alt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:03:50,sp40s977,15188260,Version2-70dB,71,o.png,2580,O,2,20,_MONO__ASI146_palo_alt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:03:52,sp40s977,15188260,Version2-70dB,72,audio started,1507.359999999986,Audio Clip,2,70,_MONO__ASI_gapo_analyzable_70dB.mp3
18/02/2026 14:03:53,sp40s977,15188260,Version2-70dB,72,o.png,2939.359999999986,O,2,70,_MONO__ASI_gapo_analyzable_70dB.mp3
18/02/2026 14:03:56,sp40s977,15188260,Version2-70dB,73,audio started,1506.5999999999767,Audio Clip,2,77,_MONO__HSS_nija_analyzable_70dB.mp3
18/02/2026 14:03:58,sp40s977,15188260,Version2-70dB,73,a.png,2833.5999999999767,A,1,77,_MONO__HSS_nija_analyzable_70dB.mp3
18/02/2026 14:03:59,sp40s977,15188260,Version2-70dB,74,audio started,1508.2399999999907,Audio Clip,2,23,_MONO__ASI146_puerto_alt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:00,sp40s977,15188260,Version2-70dB,74,a.png,2527.2399999999907,A,1,23,_MONO__ASI146_puerto_alt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:02,sp40s977,15188260,Version2-70dB,75,audio started,1508.359999999986,Audio Clip,2,15,_MONO__ASI132_bruja_alt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:03,sp40s977,15188260,Version2-70dB,75,a.png,2515.359999999986,A,1,15,_MONO__ASI132_bruja_alt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:04,sp40s977,15188260,Version2-70dB,76,audio started,1506.9199999999837,Audio Clip,2,1,_MONO__HSS122_camarero_alt_analyzable_v_raw_70dB.mp3
18/02/2026 14:04:06,sp40s977,15188260,Version2-70dB,76,o.png,2699.9199999999837,O,2,1,_MONO__HSS122_camarero_alt_analyzable_v_raw_70dB.mp3
18/02/2026 14:04:07,sp40s977,15188260,Version2-70dB,77,audio started,1507.6599999999744,Audio Clip,2,39,_MONO__ASI142_sapo_nonalt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:08,sp40s977,15188260,Version2-70dB,77,o.png,2433.6599999999744,O,2,39,_MONO__ASI142_sapo_nonalt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:09,sp40s977,15188260,Version2-70dB,78,audio started,1506.4000000000233,Audio Clip,2,45,_MONO__HSS143_caja_nonalt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:10,sp40s977,15188260,Version2-70dB,78,a.png,2499.4000000000233,A,1,45,_MONO__HSS143_caja_nonalt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:12,sp40s977,15188260,Version2-70dB,79,audio started,1507.7600000000093,Audio Clip,2,61,_MONO__HSS143_mariposa_nonalt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:13,sp40s977,15188260,Version2-70dB,79,a.png,2740.7600000000093,A,1,61,_MONO__HSS143_mariposa_nonalt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:15,sp40s977,15188260,Version2-70dB,80,audio started,1506.359999999986,Audio Clip,2,18,_MONO__HSS145_rayo_alt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:17,sp40s977,15188260,Version2-70dB,80,no-se.png,3726.359999999986,No se,3,18,_MONO__HSS145_rayo_alt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:18,sp40s977,15188260,Version2-70dB,81,audio started,1506.719999999972,Audio Clip,2,40,_MONO__ASI148_barco_nonalt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:20,sp40s977,15188260,Version2-70dB,81,o.png,2699.2399999999907,O,2,40,_MONO__ASI148_barco_nonalt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:21,sp40s977,15188260,Version2-70dB,82,audio started,1508.179999999993,Audio Clip,2,89,_MONO__HSS_fada_unanalyzable1_70dB.mp3
18/02/2026 14:04:22,sp40s977,15188260,Version2-70dB,82,a.png,2727.179999999993,A,1,89,_MONO__HSS_fada_unanalyzable1_70dB.mp3
18/02/2026 14:04:24,sp40s977,15188260,Version2-70dB,83,audio started,1507.039999999979,Audio Clip,2,85,_MONO__ASI_gapo_unanalyzable_70dB.mp3
18/02/2026 14:04:25,sp40s977,15188260,Version2-70dB,83,o.png,2820.039999999979,O,2,85,_MONO__ASI_gapo_unanalyzable_70dB.mp3
18/02/2026 14:04:27,sp40s977,15188260,Version2-70dB,84,audio started,1506.9799999999814,Audio Clip,2,63,_MONO__ASI128_lechuza_nonalt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:28,sp40s977,15188260,Version2-70dB,84,a.png,2711.9799999999814,A,1,63,_MONO__ASI128_lechuza_nonalt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:29,sp40s977,15188260,Version2-70dB,85,audio started,1507.7999999999884,Audio Clip,2,22,_MONO__HSS145_gato_alt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:31,sp40s977,15188260,Version2-70dB,85,no-se.png,3593.7999999999884,No se,3,22,_MONO__HSS145_gato_alt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:33,sp40s977,15188260,Version2-70dB,86,audio started,1507.7600000000093,Audio Clip,2,51,_MONO__ASI119_caballero_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:34,sp40s977,15188260,Version2-70dB,86,o.png,2912.7600000000093,O,2,51,_MONO__ASI119_caballero_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:36,sp40s977,15188260,Version2-70dB,87,audio started,1507.359999999986,Audio Clip,2,17,_MONO__HSS113_camarero_alt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:37,sp40s977,15188260,Version2-70dB,87,o.png,2713.359999999986,O,2,17,_MONO__HSS113_camarero_alt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:39,sp40s977,15188260,Version2-70dB,88,audio started,1507.320000000007,Audio Clip,2,16,_MONO__ASI146_plata_alt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:40,sp40s977,15188260,Version2-70dB,88,a.png,2793.320000000007,A,1,16,_MONO__ASI146_plata_alt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:41,sp40s977,15188260,Version2-70dB,89,audio started,1507.3800000000047,Audio Clip,2,78,_MONO__HSS_sata_analyzable-hipitch_70dB.mp3
18/02/2026 14:04:44,sp40s977,15188260,Version2-70dB,89,a.png,4195.380000000005,A,1,78,_MONO__HSS_sata_analyzable-hipitch_70dB.mp3
18/02/2026 14:04:46,sp40s977,15188260,Version2-70dB,90,audio started,1507.6199999999953,Audio Clip,2,7,_MONO__ASI132_gato_alt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:46,sp40s977,15188260,Version2-70dB,90,o.png,2458.6199999999953,O,2,7,_MONO__ASI132_gato_alt_analyzable_v-less_raw_70dB.mp3
18/02/2026 14:04:48,sp40s977,15188260,Version2-70dB,91,audio started,1507.9199999999837,Audio Clip,2,59,_MONO__ASI146_ballena_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:50,sp40s977,15188260,Version2-70dB,91,a.png,3566.9199999999837,A,1,59,_MONO__ASI146_ballena_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:52,sp40s977,15188260,Version2-70dB,92,audio started,1507.280000000028,Audio Clip,2,60,_MONO__ASI119_guitarra_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:55,sp40s977,15188260,Version2-70dB,92,no-se.png,5287.280000000028,No se,3,60,_MONO__ASI119_guitarra_nonalt_unanalyzable_v_raw_70dB.mp3
18/02/2026 14:04:57,sp40s977,15188260,Version2-70dB,93,audio started,1506.9799999999814,Audio Clip,2,43,_MONO__ASI142_luna_nonalt_analyzable_v_raw_70dB.mp3
18/02/2026 14:04:58,sp40s977,15188260,Version2-70dB,93,a.png,2751.9799999999814,A,1,43,_MONO__ASI142_luna_nonalt_analyzable_v_raw_70dB.mp3
18/02/2026 14:05:00,sp40s977,15188260,Version2-70dB,94,audio started,1507.679999999993,Audio Clip,2,29,_MONO__HSS141_plata_alt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:05:01,sp40s977,15188260,Version2-70dB,94,a.png,2645.679999999993,A,1,29,_MONO__HSS141_plata_alt_unanalyzable_v-less_raw_70dB.mp3
18/02/2026 14:05:02,sp40s977,15188260,Version2-70dB,95,audio started,1506.7000000000116,Audio Clip,2,68,_MONO__ASI_crolo_analyzable_70dB.mp3
18/02/2026 14:05:04,sp40s977,15188260,Version2-70dB,95,o.png,2925.7000000000116,O,2,68,_MONO__ASI_crolo_analyzable_70dB.mp3
18/02/2026 14:05:05,sp40s977,15188260,Version2-70dB,96,audio started,1508.2399999999907,Audio Clip,2,88,_MONO__ASI_sato_unanalyzable2_70dB.mp3
18/02/2026 14:05:07,sp40s977,15188260,Version2-70dB,96,o.png,2917.2399999999907,O,2,88,_MONO__ASI_sato_unanalyzable2_70dB.mp3
21/02/2026 15:05:28,9746a9oq,15219352,Version2-70dB,1,audio started,1519.0400000000081,Audio Clip,2,78,_MONO__HSS_sata_analyzable-hipitch_70dB.mp3
21/02/2026 15:05:30,9746a9oq,15219352,Version2-70dB,1,a.png,3106.040000000008,A,1,78,_MONO__HSS_sata_analyzable-hipitch_70dB.mp3
21/02/2026 15:05:31,9746a9oq,15219352,Version2-70dB,2,audio started,1517.0199999999895,Audio Clip,2,39,_MONO__ASI142_sapo_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:05:32,9746a9oq,15219352,Version2-70dB,2,o.png,2396.0199999999895,O,2,39,_MONO__ASI142_sapo_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:05:34,9746a9oq,15219352,Version2-70dB,3,audio started,1518.320000000007,Audio Clip,2,48,_MONO__ASI132_artista_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:05:35,9746a9oq,15219352,Version2-70dB,3,a.png,2820.320000000007,A,1,48,_MONO__ASI132_artista_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:05:37,9746a9oq,15219352,Version2-70dB,4,audio started,1518.3999999999942,Audio Clip,2,68,_MONO__ASI_crolo_analyzable_70dB.mp3
21/02/2026 15:05:38,9746a9oq,15219352,Version2-70dB,4,o.png,3174.399999999994,O,2,68,_MONO__ASI_crolo_analyzable_70dB.mp3
21/02/2026 15:05:40,9746a9oq,15219352,Version2-70dB,5,audio started,1517.5400000000081,Audio Clip,2,49,_MONO__HSS138_regalo_nonalt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:41,9746a9oq,15219352,Version2-70dB,5,o.png,2453.540000000008,O,2,49,_MONO__HSS138_regalo_nonalt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:42,9746a9oq,15219352,Version2-70dB,6,audio started,1518.2000000000116,Audio Clip,2,20,_MONO__ASI146_palo_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:44,9746a9oq,15219352,Version2-70dB,6,no-se.png,3660.2000000000116,No se,3,20,_MONO__ASI146_palo_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:46,9746a9oq,15219352,Version2-70dB,7,audio started,1502.140000000014,Audio Clip,2,70,_MONO__ASI_gapo_analyzable_70dB.mp3
21/02/2026 15:05:47,9746a9oq,15219352,Version2-70dB,7,o.png,2683.140000000014,O,2,70,_MONO__ASI_gapo_analyzable_70dB.mp3
21/02/2026 15:05:49,9746a9oq,15219352,Version2-70dB,8,audio started,1518.2200000000012,Audio Clip,2,60,_MONO__ASI119_guitarra_nonalt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:51,9746a9oq,15219352,Version2-70dB,8,no-se.png,3647.220000000001,No se,3,60,_MONO__ASI119_guitarra_nonalt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:52,9746a9oq,15219352,Version2-70dB,9,audio started,1518.8399999999965,Audio Clip,2,35,_MONO__ASI148_anillo_nonalt_analyzable_v_raw_70dB.mp3
21/02/2026 15:05:54,9746a9oq,15219352,Version2-70dB,9,o.png,2838.8399999999965,O,2,35,_MONO__ASI148_anillo_nonalt_analyzable_v_raw_70dB.mp3
21/02/2026 15:05:55,9746a9oq,15219352,Version2-70dB,10,audio started,1517.2399999999907,Audio Clip,2,51,_MONO__ASI119_caballero_nonalt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:56,9746a9oq,15219352,Version2-70dB,10,o.png,2276.2399999999907,O,2,51,_MONO__ASI119_caballero_nonalt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:57,9746a9oq,15219352,Version2-70dB,11,audio started,1518.1600000000035,Audio Clip,2,28,_MONO__ASI146_panadera_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:05:59,9746a9oq,15219352,Version2-70dB,11,a.png,3403.1600000000035,A,1,28,_MONO__ASI146_panadera_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:01,9746a9oq,15219352,Version2-70dB,12,audio started,1503.0599999999977,Audio Clip,2,27,_MONO__ASI119_pala_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:02,9746a9oq,15219352,Version2-70dB,12,a.png,2859.0599999999977,A,1,27,_MONO__ASI119_pala_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:04,9746a9oq,15219352,Version2-70dB,13,audio started,1517.820000000007,Audio Clip,2,17,_MONO__HSS113_camarero_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:06,9746a9oq,15219352,Version2-70dB,13,o.png,3519.820000000007,O,2,17,_MONO__HSS113_camarero_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:07,9746a9oq,15219352,Version2-70dB,14,audio started,1518.0799999999872,Audio Clip,2,19,_MONO__ASI119_nino_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:08,9746a9oq,15219352,Version2-70dB,14,o.png,2356.079999999987,O,2,19,_MONO__ASI119_nino_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:09,9746a9oq,15219352,Version2-70dB,15,audio started,1502.6600000000035,Audio Clip,2,93,_MONO__HSS_kecha_unanalyzable1_70dB.mp3
21/02/2026 15:06:11,9746a9oq,15219352,Version2-70dB,15,a.png,3167.6600000000035,A,1,93,_MONO__HSS_kecha_unanalyzable1_70dB.mp3
21/02/2026 15:06:13,9746a9oq,15219352,Version2-70dB,16,audio started,1502.5599999999977,Audio Clip,2,5,_MONO__HSS126_brujo_alt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:14,9746a9oq,15219352,Version2-70dB,16,o.png,2566.920000000013,O,2,5,_MONO__HSS126_brujo_alt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:15,9746a9oq,15219352,Version2-70dB,17,audio started,1518.2999999999884,Audio Clip,2,69,_MONO__HSS_sato_analyzable_70dB.mp3
21/02/2026 15:06:16,9746a9oq,15219352,Version2-70dB,17,o.png,2746.2999999999884,O,2,69,_MONO__HSS_sato_analyzable_70dB.mp3
21/02/2026 15:06:18,9746a9oq,15219352,Version2-70dB,18,audio started,1518.0599999999977,Audio Clip,2,11,_MONO__ASI146_cocinera_alt_analyzable_v_raw_70dB.mp3
21/02/2026 15:06:19,9746a9oq,15219352,Version2-70dB,18,a.png,2819.0599999999977,A,1,11,_MONO__ASI146_cocinera_alt_analyzable_v_raw_70dB.mp3
21/02/2026 15:06:21,9746a9oq,15219352,Version2-70dB,19,audio started,1518.1199999999953,Audio Clip,2,62,_MONO__HSS113_taza_nonalt_unanalyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:22,9746a9oq,15219352,Version2-70dB,19,no-se.png,3203.1199999999953,No se,3,62,_MONO__HSS113_taza_nonalt_unanalyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:24,9746a9oq,15219352,Version2-70dB,20,audio started,1516.9599999999919,Audio Clip,2,16,_MONO__ASI146_plata_alt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:25,9746a9oq,15219352,Version2-70dB,20,a.png,2721.959999999992,A,1,16,_MONO__ASI146_plata_alt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:27,9746a9oq,15219352,Version2-70dB,21,audio started,1518,Audio Clip,2,29,_MONO__HSS141_plata_alt_unanalyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:28,9746a9oq,15219352,Version2-70dB,21,a.png,2526,A,1,29,_MONO__HSS141_plata_alt_unanalyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:29,9746a9oq,15219352,Version2-70dB,22,audio started,1519,Audio Clip,2,6,_MONO__HSS113_viejito_alt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:30,9746a9oq,15219352,Version2-70dB,22,o.png,2611,O,2,6,_MONO__HSS113_viejito_alt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:32,9746a9oq,15219352,Version2-70dB,23,audio started,1517.679999999993,Audio Clip,2,46,_MONO__HSS126_mesa_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:33,9746a9oq,15219352,Version2-70dB,23,a.png,2520.679999999993,A,1,46,_MONO__HSS126_mesa_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:34,9746a9oq,15219352,Version2-70dB,24,audio started,1518.679999999993,Audio Clip,2,37,_MONO__HSS143_zapato_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:35,9746a9oq,15219352,Version2-70dB,24,o.png,2676.679999999993,O,2,37,_MONO__HSS143_zapato_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:40,9746a9oq,15219352,Version2-70dB,25,audio started,1517.1600000000035,Audio Clip,2,67,_MONO__ASI_bleno_analyzable_70dB.mp3
21/02/2026 15:06:41,9746a9oq,15219352,Version2-70dB,25,o.png,2962.1600000000035,O,2,67,_MONO__ASI_bleno_analyzable_70dB.mp3
21/02/2026 15:06:43,9746a9oq,15219352,Version2-70dB,26,audio started,1518.9400000000023,Audio Clip,2,25,_MONO__HSS141_maestra_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:44,9746a9oq,15219352,Version2-70dB,26,a.png,2804.9400000000023,A,1,25,_MONO__HSS141_maestra_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:46,9746a9oq,15219352,Version2-70dB,27,audio started,1502.6600000000035,Audio Clip,2,9,_MONO__HSS122_cocinera_alt_analyzable_v_raw_70dB.mp3
21/02/2026 15:06:47,9746a9oq,15219352,Version2-70dB,27,a.png,2781.6600000000035,A,1,9,_MONO__HSS122_cocinera_alt_analyzable_v_raw_70dB.mp3
21/02/2026 15:06:48,9746a9oq,15219352,Version2-70dB,28,audio started,1517.7200000000012,Audio Clip,2,18,_MONO__HSS145_rayo_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:49,9746a9oq,15219352,Version2-70dB,28,a.png,2341.720000000001,A,1,18,_MONO__HSS145_rayo_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:06:51,9746a9oq,15219352,Version2-70dB,29,audio started,1518,Audio Clip,2,72,_MONO__ASI_nijo_analyzable_70dB.mp3
21/02/2026 15:06:52,9746a9oq,15219352,Version2-70dB,29,o.png,2929,O,2,72,_MONO__ASI_nijo_analyzable_70dB.mp3
21/02/2026 15:06:54,9746a9oq,15219352,Version2-70dB,30,audio started,1519.1000000000058,Audio Clip,2,33,_MONO__HSS143_nudo_nonalt_analyzable_v_raw_70dB.mp3
21/02/2026 15:06:55,9746a9oq,15219352,Version2-70dB,30,o.png,2437.100000000006,O,2,33,_MONO__HSS143_nudo_nonalt_analyzable_v_raw_70dB.mp3
21/02/2026 15:06:56,9746a9oq,15219352,Version2-70dB,31,audio started,1503.7999999999884,Audio Clip,2,14,_MONO__HSS141_coneja_alt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:57,9746a9oq,15219352,Version2-70dB,31,a.png,2837.7999999999884,A,1,14,_MONO__HSS141_coneja_alt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:06:59,9746a9oq,15219352,Version2-70dB,32,audio started,1501.5400000000081,Audio Clip,2,74,_MONO__HSS_noga_analyzable_70dB.mp3
21/02/2026 15:07:00,9746a9oq,15219352,Version2-70dB,32,a.png,3074.540000000008,A,1,74,_MONO__HSS_noga_analyzable_70dB.mp3
21/02/2026 15:07:02,9746a9oq,15219352,Version2-70dB,33,audio started,1501.7200000000012,Audio Clip,2,75,_MONO__ASI_blena_analyzable_70dB.mp3
21/02/2026 15:07:03,9746a9oq,15219352,Version2-70dB,33,a.png,2647.720000000001,A,1,75,_MONO__ASI_blena_analyzable_70dB.mp3
21/02/2026 15:07:05,9746a9oq,15219352,Version2-70dB,34,audio started,1518.6000000000058,Audio Clip,2,26,_MONO__HSS113_raya_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:07:05,9746a9oq,15219352,Version2-70dB,34,a.png,2373.600000000006,A,1,26,_MONO__HSS113_raya_alt_unanalyzable_v_raw_70dB.mp3
21/02/2026 15:07:07,9746a9oq,15219352,Version2-70dB,35,audio started,1518.5400000000081,Audio Clip,2,38,_MONO__HSS129_mosquito_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:07:08,9746a9oq,15219352,Version2-70dB,35,o.png,2959.540000000008,O,2,38,_MONO__HSS129_mosquito_nonalt_analyzable_v-less_raw_70dB.mp3
21/02/2026 15:07:10,9746a9oq,15219352,Version2-70dB,36,audio started,1517.320000000007,Audio Clip,2,96,_MONO__ASI_sata_unanalyzable_70dB.mp3
21/02/2026 15:07:12,9746a9oq,15219352,Version2-70dB,36,a.png,3352.320000000007,A,1,96,_MONO__ASI_sata_unanalyzable_70dB.mp3
21/02/2026 15:07:13,9746a9oq,15219352,Version2-70dB,37,audio started,1518.2000000000116,Audio Clip,2,42,_MONO__HSS113_tortuga_nonalt_analyzable_v_raw_70dB.mp3
21/02/2026 15:07:14,9746a9oq,15219352,Version2-70dB,37,a.png,2524.2000000000116,A,1,42,_MONO__HSS113_tortuga_nonalt_analyzable_v_raw_70dB.mp3
21/02/2026 15:07:16,9746a9oq,15219352,Version2-70dB,38,audio started,1502.2000000000116,Audio Clip,2,71,_MONO__ASI_kecho_analyzable_70dB.mp3
21/02/2026 15:07:17,9746a9oq,15219352,Version2-70dB,38,o.png,2934.560000000027,O,2,71,_MONO__ASI_kecho_analyzable_70dB.mp3
